nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment
mr-0xc11,1543739637,1543763214.2325675,groupby,G1_1e9_1e1_0_0,1000000000,sum v1:v3 by id6,99995357,3,spark,2.4.0,,.sql,1,98.104,0.03,TRUE,2999972045;3000019420;48170381592.374,0.445,
mr-0xc11,1543739637,1543763338.5586624,groupby,G1_1e9_1e1_0_0,1000000000,sum v1:v3 by id6,99995357,3,spark,2.4.0,,.sql,2,120.339,0.03,TRUE,2999972045;3000019420;48170381592.374,0.385,
mr-0xc11,1543739637,1543763388.293322,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1,2,1,spark,2.4.0,,.sql,1,1.459,0.031,TRUE,30001016,0.291,
mr-0xc11,1543739637,1543763389.2666256,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1,2,1,spark,2.4.0,,.sql,2,0.523,0.031,TRUE,30001016,0.176,
mr-0xc11,1543739637,1543763390.3742573,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1:id2,4,1,spark,2.4.0,,.sql,1,0.666,0.031,TRUE,30001016,0.173,
mr-0xc11,1543739637,1543763391.4278026,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1:id2,4,1,spark,2.4.0,,.sql,2,0.588,0.031,TRUE,30001016,0.173,
mr-0xc11,1543739637,1543763394.2550359,groupby,G1_1e7_2e0_0_0,10000000,sum v1 mean v3 by id3,4323484,2,spark,2.4.0,,.sql,1,2.293,0.031,TRUE,30001016;218993175.266,0.285,
mr-0xc11,1543739637,1543763396.3675807,groupby,G1_1e7_2e0_0_0,10000000,sum v1 mean v3 by id3,4323484,2,spark,2.4.0,,.sql,2,1.622,0.031,TRUE,30001016;218993175.266,0.259,
mr-0xc11,1543739637,1543763397.334275,groupby,G1_1e7_2e0_0_0,10000000,mean v1:v3 by id4,2,3,spark,2.4.0,,.sql,1,0.529,0.031,TRUE,6.0;6.0;101.314,0.173,
mr-0xc11,1543739637,1543763398.1860101,groupby,G1_1e7_2e0_0_0,10000000,mean v1:v3 by id4,2,3,spark,2.4.0,,.sql,2,0.42,0.031,TRUE,6.0;6.0;101.314,0.168,
mr-0xc11,1543739637,1543763401.0451744,groupby,G1_1e7_2e0_0_0,10000000,sum v1:v3 by id6,4323579,3,spark,2.4.0,,.sql,1,2.352,0.031,TRUE,30001016;29998058;506570021.499,0.255,
mr-0xc11,1543739637,1543763403.0249898,groupby,G1_1e7_2e0_0_0,10000000,sum v1:v3 by id6,4323579,3,spark,2.4.0,,.sql,2,1.466,0.031,TRUE,30001016;29998058;506570021.499,0.279,
mr-0xc11,1543739637,1543765830.7003174,groupby,G1_1e9_2e0_0_0,1000000000,sum v1 by id1,2,1,spark,2.4.0,,.sql,1,15.656,0.031,TRUE,2999972045,0.228,
mr-0xc11,1543739637,1543765849.243186,groupby,G1_1e9_2e0_0_0,1000000000,sum v1 by id1,2,1,spark,2.4.0,,.sql,2,14.6,0.031,TRUE,2999972045,0.179,
mr-0xc11,1543739637,1543765876.2307248,groupby,G1_1e9_2e0_0_0,1000000000,sum v1 by id1:id2,4,1,spark,2.4.0,,.sql,1,23.124,0.031,TRUE,2999972045,0.179,
mr-0xc11,1543739637,1543765903.0405052,groupby,G1_1e9_2e0_0_0,1000000000,sum v1 by id1:id2,4,1,spark,2.4.0,,.sql,2,22.864,0.031,TRUE,2999972045,0.165,
mr-0xc11,1543739637,1543766053.3159258,groupby,G1_1e9_2e0_0_0,1000000000,sum v1 mean v3 by id3,431884560,2,spark,2.4.0,,.sql,1,145.321,0.031,TRUE,2999972045;20804043634.592,0.909,
mr-0xc11,1543739637,1543766206.4681628,groupby,G1_1e9_2e0_0_0,1000000000,sum v1 mean v3 by id3,431884560,2,spark,2.4.0,,.sql,2,148.283,0.031,TRUE,2999972045;20804043634.592,0.744,
mr-0xc11,1543739637,1543766222.2424455,groupby,G1_1e9_2e0_0_0,1000000000,mean v1:v3 by id4,2,3,spark,2.4.0,,.sql,1,11.737,0.031,TRUE,6.0;6.0;96.341,0.191,
mr-0xc11,1543739637,1543766237.7797964,groupby,G1_1e9_2e0_0_0,1000000000,mean v1:v3 by id4,2,3,spark,2.4.0,,.sql,2,11.499,0.031,TRUE,6.0;6.0;96.341,0.378,
mr-0xc11,1543739637,1543766365.188592,groupby,G1_1e9_2e0_0_0,1000000000,sum v1:v3 by id6,431876300,3,spark,2.4.0,,.sql,1,121.969,0.031,TRUE,2999972045;3000019420;48170381592.439,1.422,
mr-0xc11,1543739637,1543766502.7050064,groupby,G1_1e9_2e0_0_0,1000000000,sum v1:v3 by id6,431876300,3,spark,2.4.0,,.sql,2,132.15,0.031,TRUE,2999972045;3000019420;48170381592.439,1.347,
mr-0xc11,1543739637,1543766549.7065978,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1,100,1,spark,2.4.0,,.sql,1,1.356,0.031,TRUE,30001016,0.279,
mr-0xc11,1543739637,1543766550.7701497,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1,100,1,spark,2.4.0,,.sql,2,0.51,0.031,TRUE,30001016,0.179,
mr-0xc11,1543739637,1543766552.4081724,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1:id2,10000,1,spark,2.4.0,,.sql,1,1.203,0.031,TRUE,30001016,0.172,
mr-0xc11,1543739637,1543766553.5450873,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1:id2,10000,1,spark,2.4.0,,.sql,2,0.734,0.031,TRUE,30001016,0.16,
mr-0xc11,1543739637,1543766555.6639137,groupby,G1_1e7_1e2_0_1,10000000,sum v1 mean v3 by id3,100000,2,spark,2.4.0,,.sql,1,1.662,0.031,TRUE,30001016;5065689.539,0.231,
mr-0xc11,1543739637,1543766557.1287231,groupby,G1_1e7_1e2_0_1,10000000,sum v1 mean v3 by id3,100000,2,spark,2.4.0,,.sql,2,1.015,0.031,TRUE,30001016;5065689.539,0.22,
mr-0xc11,1543739637,1543766558.1167274,groupby,G1_1e7_1e2_0_1,10000000,mean v1:v3 by id4,100,3,spark,2.4.0,,.sql,1,0.568,0.031,TRUE,300.01;299.98;5065.702,0.182,
mr-0xc11,1543739637,1543766558.9983044,groupby,G1_1e7_1e2_0_1,10000000,mean v1:v3 by id4,100,3,spark,2.4.0,,.sql,2,0.46,0.031,TRUE,300.01;299.98;5065.702,0.172,
mr-0xc11,1543739637,1543766560.4243333,groupby,G1_1e7_1e2_0_1,10000000,sum v1:v3 by id6,100000,3,spark,2.4.0,,.sql,1,0.949,0.031,TRUE,30001016;29998058;506570021.499,0.233,
mr-0xc11,1543739637,1543766561.644192,groupby,G1_1e7_1e2_0_1,10000000,sum v1:v3 by id6,100000,3,spark,2.4.0,,.sql,2,0.777,0.031,TRUE,30001016;29998058;506570021.499,0.213,
mr-0xc11,1543739637,1543768919.2324297,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 by id1,100,1,spark,2.4.0,,.sql,1,15.237,0.03,TRUE,2999972045,0.252,
mr-0xc11,1543739637,1543768935.7198403,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 by id1,100,1,spark,2.4.0,,.sql,2,13.503,0.03,TRUE,2999972045,0.163,
mr-0xc11,1543739637,1543768960.2969615,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 by id1:id2,10000,1,spark,2.4.0,,.sql,1,21.663,0.03,TRUE,2999972045,0.162,
mr-0xc11,1543739637,1543768984.8475862,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 by id1:id2,10000,1,spark,2.4.0,,.sql,2,21.511,0.03,TRUE,2999972045,0.167,
mr-0xc11,1543739637,1543769092.6786082,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 mean v3 by id3,10000000,2,spark,2.4.0,,.sql,1,104.753,0.03,TRUE,2999972045;481703143.92,0.304,
mr-0xc11,1543739637,1543769199.405117,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 mean v3 by id3,10000000,2,spark,2.4.0,,.sql,2,103.791,0.03,TRUE,2999972045;481703143.92,0.205,
mr-0xc11,1543739637,1543769213.583144,groupby,G1_1e9_1e2_0_1,1000000000,mean v1:v3 by id4,100,3,spark,2.4.0,,.sql,1,11.034,0.03,TRUE,299.997;300.002;4817.038,0.186,
mr-0xc11,1543739637,1543769227.5379815,groupby,G1_1e9_1e2_0_1,1000000000,mean v1:v3 by id4,100,3,spark,2.4.0,,.sql,2,10.787,0.03,TRUE,299.997;300.002;4817.038,0.355,
mr-0xc11,1543739637,1543769312.7505252,groupby,G1_1e9_1e2_0_1,1000000000,sum v1:v3 by id6,10000000,3,spark,2.4.0,,.sql,1,82.222,0.03,TRUE,2999972045;3000019420;48170381592.374,0.263,
mr-0xc11,1543739637,1543769438.6841557,groupby,G1_1e9_1e2_0_1,1000000000,sum v1:v3 by id6,10000000,3,spark,2.4.0,,.sql,2,122.958,0.03,TRUE,2999972045;3000019420;48170381592.374,0.204,
mr-0xc11,1543739637,1543769485.5965407,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.086,2.076,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543769485.6757836,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.059,2.125,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543769485.9026341,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.206,2.163,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543769486.0734143,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.15,2.204,TRUE,30001016,0.001,
mr-0xc11,1543739637,1543769487.3946016,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,2,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,1.297,2.249,TRUE,30001016;5065689.539,0.002,
mr-0xc11,1543739637,1543769488.6571915,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,2,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,1.238,2.312,TRUE,30001016;5065689.539,0.002,
mr-0xc11,1543739637,1543769488.8432736,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.163,2.299,TRUE,300.01;299.98;5065.702,0.001,
mr-0xc11,1543739637,1543769489.030977,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.167,2.301,TRUE,300.01;299.98;5065.702,0.001,
mr-0xc11,1543739637,1543769489.3085606,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.258,2.332,TRUE,30001016;29998058;506570021.5,0.002,
mr-0xc11,1543739637,1543769489.6003485,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.272,2.345,TRUE,30001016;29998058;506570021.5,0.003,
mr-0xc11,1543739637,1543773547.7141132,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1,10,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.076,2.955,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543773547.78509,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1,10,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.053,2.994,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543773547.9167407,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1:id2,100,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.112,3.155,TRUE,30001016,0.001,
mr-0xc11,1543739637,1543773548.0564523,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1:id2,100,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.119,3.265,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543773560.0474045,groupby,G1_1e7_1e1_0_0,10000000,sum v1 mean v3 by id3,999951,2,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,11.957,3.646,TRUE,30001016;50649180.662,0.013,
mr-0xc11,1543739637,1543773572.453447,groupby,G1_1e7_1e1_0_0,10000000,sum v1 mean v3 by id3,999951,2,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,12.359,3.838,TRUE,30001016;50649180.662,0.015,
mr-0xc11,1543739637,1543773572.6751382,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.187,3.852,TRUE,30.001;29.998;506.57,0.001,
mr-0xc11,1543739637,1543773572.863783,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.165,3.795,TRUE,30.001;29.998;506.57,0.001,
mr-0xc11,1543739637,1543773574.1809433,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999969,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,1.28,3.819,TRUE,30001016;29998058;506570021.499,0.016,
mr-0xc11,1543739637,1543773575.4535992,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999969,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,1.24,3.868,TRUE,30001016;29998058;506570021.499,0.016,
mr-0xc11,1543739637,1543777527.1654243,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1,2,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.078,2.927,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543777527.2568138,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1,2,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.06,2.976,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543777527.3992083,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1:id2,4,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.123,3.151,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543777527.5239186,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1:id2,4,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.106,3.134,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543777550.4061105,groupby,G1_1e7_2e0_0_0,10000000,sum v1 mean v3 by id3,4323484,2,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,22.796,3.513,TRUE,30001016;218993175.266,0.069,
mr-0xc11,1543739637,1543777573.130572,groupby,G1_1e7_2e0_0_0,10000000,sum v1 mean v3 by id3,4323484,2,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,22.569,3.79,TRUE,30001016;218993175.266,0.069,
mr-0xc11,1543739637,1543777573.4058933,groupby,G1_1e7_2e0_0_0,10000000,mean v1:v3 by id4,2,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.186,3.581,TRUE,6.0;6.0;101.314,0.001,
mr-0xc11,1543739637,1543777573.5903695,groupby,G1_1e7_2e0_0_0,10000000,mean v1:v3 by id4,2,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.162,3.551,TRUE,6.0;6.0;101.314,0.001,
mr-0xc11,1543739637,1543777576.683667,groupby,G1_1e7_2e0_0_0,10000000,sum v1:v3 by id6,4323579,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,2.985,3.648,TRUE,30001016;29998058;506570021.499,0.093,
mr-0xc11,1543739637,1543777579.7716193,groupby,G1_1e7_2e0_0_0,10000000,sum v1:v3 by id6,4323579,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,2.977,3.707,TRUE,30001016;29998058;506570021.499,0.091,
mr-0xc11,1543739637,1543781418.9430244,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1,100,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.081,1.932,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543781419.0212266,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1,100,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.057,2.002,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543781419.1741881,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1:id2,10000,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.133,2.086,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543781419.327046,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1:id2,10000,1,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.132,2.201,TRUE,30001016,0.0,
mr-0xc11,1543739637,1543781420.747489,groupby,G1_1e7_1e2_0_1,10000000,sum v1 mean v3 by id3,100000,2,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,1.398,2.26,TRUE,30001016;5065689.539,0.002,
mr-0xc11,1543739637,1543781422.1203945,groupby,G1_1e7_1e2_0_1,10000000,sum v1 mean v3 by id3,100000,2,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,1.348,2.301,TRUE,30001016;5065689.539,0.001,
mr-0xc11,1543739637,1543781422.3148384,groupby,G1_1e7_1e2_0_1,10000000,mean v1:v3 by id4,100,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.179,2.303,TRUE,300.01;299.98;5065.702,0.001,
mr-0xc11,1543739637,1543781422.4975557,groupby,G1_1e7_1e2_0_1,10000000,mean v1:v3 by id4,100,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.163,2.264,TRUE,300.01;299.98;5065.702,0.001,
mr-0xc11,1543739637,1543781422.8098164,groupby,G1_1e7_1e2_0_1,10000000,sum v1:v3 by id6,100000,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,1,0.291,2.253,TRUE,30001016;29998058;506570021.5,0.002,
mr-0xc11,1543739637,1543781423.0827138,groupby,G1_1e7_1e2_0_1,10000000,sum v1:v3 by id6,100000,3,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,.groupby,2,0.256,2.242,TRUE,30001016;29998058;506570021.5,0.002,
mr-0xc11,1543812066,1543812178,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,0.214,0.516,TRUE,30001016,0.002,NA
mr-0xc11,1543812066,1543812178,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,0.19,0.526,TRUE,30001016,0,NA
mr-0xc11,1543812066,1543812179,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,0.328,0.517,TRUE,30001016,0,NA
mr-0xc11,1543812066,1543812179,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,0.328,0.517,TRUE,30001016,0.001,NA
mr-0xc11,1543812066,1543812180,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,0.731,0.52,TRUE,30001016;5065690,0.001,NA
mr-0xc11,1543812066,1543812181,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,0.723,0.52,TRUE,30001016;5065690,0.002,NA
mr-0xc11,1543812066,1543812181,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,0.24,0.526,TRUE,300.01;299.9804;5065.702,0.001,NA
mr-0xc11,1543812066,1543812182,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,0.233,0.526,TRUE,300.01;299.9804;5065.702,0.001,NA
mr-0xc11,1543812066,1543812183,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,0.877,0.52,TRUE,30001016;29998058;506570021,0.002,NA
mr-0xc11,1543812066,1543812183,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,0.767,0.52,TRUE,30001016;29998058;506570021,0.002,NA
mr-0xc11,1543812066,1543812200,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1,100,2,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,2.086,4.607,TRUE,300012972,0.001,NA
mr-0xc11,1543812066,1543812202,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1,100,2,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,2.104,4.612,TRUE,300012972,0.001,NA
mr-0xc11,1543812066,1543812206,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1:id2,10000,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,3.616,4.612,TRUE,300012972,0.001,NA
mr-0xc11,1543812066,1543812211,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1:id2,10000,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,3.753,4.612,TRUE,300012972,0.001,NA
mr-0xc11,1543812066,1543812218,groupby,G1_1e8_1e2_0_0,100000000,sum v1 mean v3 by id3,1000000,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,6.722,4.654,TRUE,300012972;50426317,0.006,NA
mr-0xc11,1543812066,1543812225,groupby,G1_1e8_1e2_0_0,100000000,sum v1 mean v3 by id3,1000000,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,6.641,4.654,TRUE,300012972;50426317,0.006,NA
mr-0xc11,1543812066,1543812228,groupby,G1_1e8_1e2_0_0,100000000,mean v1:v3 by id4,100,4,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,2.706,4.623,TRUE,300.0129;300.0038;5042.646,0,NA
mr-0xc11,1543812066,1543812231,groupby,G1_1e8_1e2_0_0,100000000,mean v1:v3 by id4,100,4,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,2.672,4.623,TRUE,300.0129;300.0038;5042.646,0.001,NA
mr-0xc11,1543812066,1543812238,groupby,G1_1e8_1e2_0_0,100000000,sum v1:v3 by id6,1000000,4,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,7.228,4.658,TRUE,300012972;300003781;5042645988,0.01,NA
mr-0xc11,1543812066,1543812246,groupby,G1_1e8_1e2_0_0,100000000,sum v1:v3 by id6,1000000,4,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,7.566,4.658,TRUE,300012972;300003781;5042645988,0.012,NA
mr-0xc11,1543812066,1543812409,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1,100,2,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,21.014,45.564,TRUE,2999972045,0.001,NA
mr-0xc11,1543812066,1543812432,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1,100,2,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,20.882,45.571,TRUE,2999972045,0.001,NA
mr-0xc11,1543812066,1543812474,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1:id2,10000,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,39.095,45.496,TRUE,2999972045,0.001,NA
mr-0xc11,1543812066,1543812515,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1:id2,10000,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,38.902,45.496,TRUE,2999972045,0.001,NA
mr-0xc11,1543812066,1543812618,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 mean v3 by id3,10000000,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,100.462,45.884,TRUE,2999972045;481703144,0.058,NA
mr-0xc11,1543812066,1543812722,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 mean v3 by id3,10000000,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,100.98,45.884,TRUE,2999972045;481703144,0.058,NA
mr-0xc11,1543812066,1543812750,groupby,G1_1e9_1e2_0_0,1000000000,mean v1:v3 by id4,100,4,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,26.433,45.661,TRUE,299.9972;300.0019;4817.038,0.001,NA
mr-0xc11,1543812066,1543812779,groupby,G1_1e9_1e2_0_0,1000000000,mean v1:v3 by id4,100,4,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,26.46,45.661,TRUE,299.9972;300.0019;4817.038,0.001,NA
mr-0xc11,1543812066,1543812904,groupby,G1_1e9_1e2_0_0,1000000000,sum v1:v3 by id6,10000000,4,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,121.724,45.921,TRUE,2999972045;3000019420;48170381592,0.106,NA
mr-0xc11,1543812066,1543813028,groupby,G1_1e9_1e2_0_0,1000000000,sum v1:v3 by id6,10000000,4,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,121.69,45.921,TRUE,2999972045;3000019420;48170381592,0.106,NA
mr-0xc11,1543812066,1543813032,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1,10,2,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,0.162,0.585,TRUE,30001016,0.001,NA
mr-0xc11,1543812066,1543813032,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1,10,2,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,2,0.163,0.591,TRUE,30001016,0.001,NA
mr-0xc11,1543812066,1543813033,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1:id2,100,3,data.table,1.11.9,e6913a4432fd63d5d8f769a314e429b7ec4a813f,[.data.table,1,0.249,0.582,TRUE,30001016,0.001,NA
